idRequerimento,totalRegistros,numeroProtocolo,numeroProcesso,numeroRegistro,nomeValorMobiliario,tipoDeOferta,statusDaOferta,nomeEmissor,cnpjEmissor,nomeCoordenadorLider,cnpjCoordenadorLider,valorTotalEmReais,data,nomeTipoRequerimento,vasoComunicante,possuiBook,registroAutomatico,razaoSocialFundoAssociado
22058,4242,2662/2025,SRE/2661/2025,CVM/SRE/AUT/CPR/PRI/2025/003;CVM/SRE/AUT/CPR/PRI/2025/004,Cédula de Produto Rural Financeira,PRIMARIA,Registro Concedido,ZANCHETTA ALIMENTOS LTDA,69.258.911/0006-24,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"400.000.000,0000",28/08/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True,
22062,4242,2666/2025,SRE/2665/2025,CVM/SRE/AUT/FDC/PRI/2025/1361,Cotas de FIDC,PRIMARIA,Registro Concedido,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DTBR II - RESPONSABILIDADE LIMITADA,62.392.007/0001-53,GLPG DTVM,28.650.236/0001-92,"50.000.000,0000",28/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DTBR II - RESPONSABILIDADE LIMITADA
22060,4242,2665/2025,SRE/2664/2025,CVM/SRE/AUT/FDC/PRI/2025/1360,Cotas de FIDC,PRIMARIA,Registro Concedido,LIFT SO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,57.056.989/0001-72,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13.486.793/0001-42,"150.000.000,0000",28/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,LIFT SO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS
22059,4242,2664/2025,SRE/2663/2025,CVM/SRE/AUT/FIF/PRI/2025/150,Cotas de FIF,PRIMARIA,Registro Concedido,ALLOCATION SOSU III FI FINANCEIRO EM COTAS DE FI MULTIMERCADO,62.251.287/0001-80,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59.281.253/0001-23,"13.000.000,0000",28/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,ALLOCATION SOSU III FI FINANCEIRO EM COTAS DE FI MULTIMERCADO
22024,4242,2663/2025,SRE/2662/2025,CVM/SRE/AUT/FII/PRI/2025/245,Cotas de FII,PRIMARIA,Registro Concedido,FATOR IMOBILIÁRIO FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA,62.323.806/0001-78,BANCO FATOR S/A,33.644.196/0001-06,"83.000.000,0000",28/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,FATOR IMOBILIÁRIO FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA
21854,4242,2538/2025,SRE/2537/2025,CVM/SRE/AUT/DEB/PRI/2025/618,Debêntures,PRIMARIA,Oferta Encerrada,CONSTRUTORA METROCASA S.A.,27.743.642/0001-37,CAIXA ECONOMICA FEDERAL,00.360.305/0001-04,"125.000.000,0000",28/08/2025,OPD Aut Profissional - com bookbuilding,False,True,True,
22052,4242,2661/2025,SRE/2659/2025,CVM/SRE/AUT/OTS/PRI/2025/176,Outros títulos de securitização,PRIMARIA,Oferta Encerrada,VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"600.000.000,0000",28/08/2025,OPD Aut Profissional - com bookbuilding,True,True,True,
21765,4242,2458/2025,SRE/2457/2025,CVM/SRE/AUT/DEB/PRI/2025/617,Debêntures,PRIMARIA,Registro Concedido,AZZAS 2154 S.A.,16.590.234/0001-76,XP INVESTIMENTOS CCTVM S.A.,02.332.886/0001-04,"600.000.000,0000",28/08/2025,OPD Aut Profissional - com bookbuilding,False,True,True,
22051,4242,2660/2025,SRE/2658/2025,CVM/SRE/AUT/CRA/PRI/2025/164,Certificados de Recebíveis do Agronegócio,PRIMARIA,Registro Concedido,ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A,10.753.164/0001-43,STONEX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,62.090.873/0001-90,"250.000.000,0000",28/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
21993,4242,2659/2025,SRE/2657/2025,CVM/SRE/AUT/FDC/PRI/2025/1359,Cotas de FIDC,PRIMARIA,Registro Concedido,GOSENN FINANCE FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS - RESPONSABILIDADE LIMITADA,59.905.625/0001-45,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39.669.186/0001-01,"40.000.000,0000",28/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,GOSENN FINANCE FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS - RESPONSABILIDADE LIMITADA
22031,4242,2658/2025,SRE/2656/2025,CVM/SRE/AUT/CRI/PRI/2025/489;CVM/SRE/AUT/CRI/PRI/2025/490,Certificados de Recebíveis Imobiliários,PRIMARIA,Oferta Encerrada,BARI SECURITIZADORA S.A.,10.608.405/0001-60,BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A,00.556.603/0001-74,"40.500.000,0000",28/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
22028,4242,2657/2025,SRE/2655/2025,CVM/SRE/AUT/CRI/PRI/2025/487;CVM/SRE/AUT/CRI/PRI/2025/488,Certificados de Recebíveis Imobiliários,PRIMARIA,Oferta Encerrada,BARI SECURITIZADORA S.A.,10.608.405/0001-60,BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A,00.556.603/0001-74,"83.000.000,0000",28/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
22020,4242,2656/2025,SRE/2654/2025,,Certificados de Recebíveis do Agronegócio,PRIMARIA,Aguardando Bookbuilding,OPEA SECURITIZADORA S.A.,02.773.542/0001-22,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"2.500.000.000,0000",27/08/2025,OPD Aut Público em Geral ou Qualificado - com bookbuilding,False,False,True,
22033,4242,2655/2025,SRE/2653/2025,,Certificados de Recebíveis do Agronegócio,PRIMARIA,Aguardando Bookbuilding,OPEA SECURITIZADORA S.A.,02.773.542/0001-22,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"1.125.000.000,0000",27/08/2025,OPD Aut Público em Geral ou Qualificado - com bookbuilding,False,False,True,
22027,4242,2654/2025,SRE/2652/2025,CVM/SRE/AUT/FIN/PRI/2025/007,Cotas de Fundos de Infra,PRIMARIA,Registro Concedido,VALORA DEBÊNTURES INCENTIVADAS FI EM COTAS DE FUN INCENTIVADOS DE INVESTIMENTO EM INFRA RENDA FIXA,58.171.813/0001-24,RB INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,89.960.090/0001-76,"389.289.398,4000",27/08/2025,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,False,False,True,VALORA DEBÊNTURES INCENTIVADAS FI EM COTAS DE FUN INCENTIVADOS DE INVESTIMENTO EM INFRA RENDA FIXA
22048,4242,2653/2025,SRE/2651/2025,CVM/SRE/AUT/FIP/PRI/2025/206,Cotas de FIP,PRIMARIA,Registro Concedido,FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MISSION 1.4 MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA,62.352.680/0001-60,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59.281.253/0001-23,"200.000.000,0000",27/08/2025,OPD Aut Profissional - sem bookbuilding,True,False,True,FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MISSION 1.4 MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA
22032,4242,2652/2025,SRE/2650/2025,,Debêntures,PRIMARIA,Aguardando Bookbuilding,ENERGISA SA,00.864.214/0001-06,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"3.910.000.000,0000",27/08/2025,OPD Aut Profissional - com bookbuilding - EGEM ou EFRF,False,False,True,
21812,4242,2505/2025,SRE/2504/2025,CVM/SRE/AUT/OTS/PRI/2025/175,Outros títulos de securitização,PRIMARIA,Registro Concedido,VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"300.000.000,0000",27/08/2025,OPD Aut Profissional - com bookbuilding,False,True,True,
22047,4242,2651/2025,SRE/2649/2025,CVM/SRE/AUT/FII/PRI/2025/244,Cotas de FII,PRIMARIA,Registro Concedido,MIRANTE REALTY RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,41.251.371/0001-23,SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,62.285.390/0001-40,"10.000.005,2900",27/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,MIRANTE REALTY RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO
22046,4242,2650/2025,SRE/2648/2025,CVM/SRE/AUT/FDC/PRI/2025/1358,Cotas de FIDC,PRIMARIA,Registro Concedido,GPR FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,35.982.683/0001-04,SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,62.285.390/0001-40,"5.000.000,0000",27/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,GPR FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS
22045,4242,2649/2025,SRE/2647/2025,CVM/SRE/AUT/FDC/PRI/2025/1357,Cotas de FIDC,PRIMARIA,Registro Concedido,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PAKETÁ CONSIGNADO PÚBLICO - RESPONSABILIDADE LIMITADA,53.808.205/0001-64,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILI?RIOS LTDA,02.671.743/0001-19,"5.000.000,0000",27/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PAKETÁ CONSIGNADO PÚBLICO - RESPONSABILIDADE LIMITADA
22035,4242,2648/2025,SRE/2646/2025,CVM/SRE/AUT/CRE/PRI/2025/020;CVM/SRE/AUT/CRE/PRI/2025/021,Certificados de Recebíveis,PRIMARIA,Registro Concedido,HABITASEC SECURITIZADORA SA,09.304.427/0001-58,HABITASEC SECURITIZADORA SA,09.304.427/0001-58,"20.000.000,0000",27/08/2025,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,False,False,True,
22029,4242,2647/2025,SRE/2645/2025,,Notas Comerciais,PRIMARIA,Aguardando Bookbuilding,GESTORA DE INTELIGÊNCIA DE CRÉDITO S.A.,28.042.871/0001-97,BANCO SAFRA S/A,58.160.789/0001-28,"220.000.000,0000",27/08/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,False,True,
21900,4242,2549/2025,SRE/2548/2025,CVM/SRE/AUT/DEB/PRI/2025/616,Debêntures,PRIMARIA,Oferta Encerrada,FLORESTAL VALE DO CORISCO S.A.,04.788.536/0001-74,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"277.000.000,0000",27/08/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True,
21898,4242,2548/2025,SRE/2547/2025,CVM/SRE/AUT/DEB/PRI/2025/615,Debêntures,PRIMARIA,Oferta Encerrada,ERVA-MATE REFLORESTADORA S.A.,07.609.453/0001-69,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"323.000.000,0000",27/08/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True,
22010,4242,2646/2025,SRE/2644/2025,CVM/SRE/AUT/FDC/PRI/2025/1356,Cotas de FIDC,PRIMARIA,Registro Concedido,TARGET FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS- MULTICREDITO,09.410.142/0001-00,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,03.751.794/0001-13,"10.000.000,0000",27/08/2025,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,False,False,True,TARGET FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS- MULTICREDITO
21594,4242,2310/2025,SRE/2309/2025,CVM/SRE/AUT/DEB/PRI/2025/613;CVM/SRE/AUT/DEB/PRI/2025/614,Debêntures,PRIMARIA,Oferta Encerrada,CIA ENERGÉTICA DE PERNAMBUCO - CELPE,10.835.932/0001-08,"UBS BB Corretora de Câmbio, Títulos e Valores Mobiliários S.A.",02.819.125/0001-73,"600.000.000,0000",27/08/2025,OPD Aut Público em Geral ou Qualificado - com bookbuilding,False,True,True,
21979,4242,2645/2025,SRE/2643/2025,CVM/SRE/AUT/FDC/PRI/2025/1355,Cotas de FIDC,PRIMARIA,Registro Concedido,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PARCRED CONSIGNADO PÚBLICO - RESPONSABILIDADE LIMITADA,60.008.909/0001-18,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILI?RIOS LTDA,02.671.743/0001-19,"5.000.000,0000",27/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PARCRED CONSIGNADO PÚBLICO - RESPONSABILIDADE LIMITADA
22030,4242,2644/2025,SRE/2642/2025,CVM/SRE/AUT/FIP/PRI/2025/205,Cotas de FIP,PRIMARIA,Registro Concedido,SEBRAE GERMINA FUNDO DE INVESTIMENTO EM COTAS DE FIP MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA,62.400.158/0001-06,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59.281.253/0001-23,"500.000.000,0000",27/08/2025,OPD Aut Profissional - sem bookbuilding,True,False,True,SEBRAE GERMINA FUNDO DE INVESTIMENTO EM COTAS DE FIP MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA
22015,4242,2643/2025,SRE/2641/2025,CVM/SRE/AUT/FII/PRI/2025/243,Cotas de FII,PRIMARIA,Registro Concedido,ASHER - FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA,62.385.601/0001-17,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39.669.186/0001-01,"1.000.000,0000",27/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,ASHER - FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA
21559,4242,2281/2025,SRE/2280/2025,CVM/SRE/AUT/CRI/PRI/2025/484;CVM/SRE/AUT/CRI/PRI/2025/485;CVM/SRE/AUT/CRI/PRI/2025/486,Certificados de Recebíveis Imobiliários,PRIMARIA,Registro Concedido,TRAVESSIA SECURITIZADORA S.A.,26.609.050/0001-64,BANCO SAFRA S/A,58.160.789/0001-28,"1.250.000.000,0000",27/08/2025,OPD Aut Público em Geral ou Qualificado - com bookbuilding,True,True,True,
22026,4242,2642/2025,SRE/2640/2025,CVM/SRE/AUT/FDC/PRI/2025/1354,Cotas de FIDC,PRIMARIA,Registro Concedido,TAYA TECH FGTS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,57.584.334/0001-77,BANCO DAYCOVAL S.A.,62.232.889/0001-90,"110.000.000,0000",27/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,TAYA TECH FGTS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS
22022,4242,2641/2025,SRE/2639/2025,CVM/SRE/AUT/FII/PRI/2025/242,Cotas de FII,PRIMARIA,Registro Concedido,FUNDO DE INVESTIMENTO IMOBILIÁRIO TG RENDA IMOBILIÁRIA - RESPONSABILIDADE LIMITADA,44.625.657/0001-10,XP INVESTIMENTOS CCTVM S.A.,02.332.886/0001-04,"17.166.339,9000",27/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,FUNDO DE INVESTIMENTO IMOBILIÁRIO TG RENDA IMOBILIÁRIA - RESPONSABILIDADE LIMITADA
21998,4242,2640/2025,SRE/2638/2025,CVM/SRE/AUT/FDC/PRI/2025/1353,Cotas de FIDC,PRIMARIA,Registro Concedido,CERUS  FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,47.117.653/0001-19,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39.669.186/0001-01,"20.000.000,0000",27/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,CERUS  FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS
22014,4242,2639/2025,SRE/2637/2025,CVM/SRE/AUT/FDC/PRI/2025/1351;CVM/SRE/AUT/FDC/PRI/2025/1352,Cotas de FIDC,PRIMARIA,Oferta Encerrada,GUARDIAN CONSIGNADO FEDERAL FIDC RESP LIMITADA,62.159.963/0001-90,BR PARTNERS BANCO DE INVESTIMENTO S.A.,13.220.493/0001-17,"177.000.000,0000",27/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,GUARDIAN CONSIGNADO FEDERAL FIDC RESP LIMITADA
22021,4242,2638/2025,SRE/2636/2025,CVM/SRE/AUT/CRI/PRI/2025/483,Certificados de Recebíveis Imobiliários,PRIMARIA,Registro Concedido,CIA PROVINCIA DE SECURITIZAÇÃO,04.200.649/0001-07,HEDGE INVESTMENTS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,07.253.654/0001-76,"45.900.000,0000",27/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
22013,4242,2637/2025,SRE/2635/2025,CVM/SRE/AUT/DEB/PRI/2025/612,Debêntures,PRIMARIA,Registro Concedido,RESERVA PAULISTA ADMINISTRADORA DE PARQUES S.A.,42.768.967/0001-68,GLPG DTVM,28.650.236/0001-92,"127.443.000,0000",27/08/2025,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True,
21969,4242,2636/2025,SRE/2634/2025,CVM/SRE/AUT/CRI/PRI/2025/482,Certificados de Recebíveis Imobiliários,PRIMARIA,Registro Concedido,CIA PROVINCIA DE SECURITIZAÇÃO,04.200.649/0001-07,CIA PROVINCIA DE SECURITIZAÇÃO,04.200.649/0001-07,"5.000.000,0000",27/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
22012,4242,2635/2025,SRE/2633/2025,CVM/SRE/AUT/FDC/PRI/2025/1350,Cotas de FIDC,PRIMARIA,Registro Concedido,AGROFORTE - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,41.520.452/0001-81,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13.673.855/0001-25,"25.000.000,0000",27/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,AGROFORTE - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA
22000,4242,2634/2025,SRE/2632/2025,CVM/SRE/AUT/CRI/PRI/2025/481,Certificados de Recebíveis Imobiliários,PRIMARIA,Registro Concedido,LEVERAGE COMPANHIA SECURITIZADORA,48.415.978/0001-40,TRINUS CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,02.276.653/0001-23,"15.000.000,0000",27/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
21725,4242,2414/2025,SRE/2412/2025,CVM/SRE/AUT/DEB/PRI/2025/611,Debêntures,PRIMARIA,Registro Concedido,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,08.827.501/0001-58,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"2.273.029.000,0000",27/08/2025,OPD Aut Profissional - com bookbuilding,False,True,True,
22009,4242,2633/2025,SRE/2631/2025,CVM/SRE/AUT/CRI/PRI/2025/479;CVM/SRE/AUT/CRI/PRI/2025/480,Certificados de Recebíveis Imobiliários,PRIMARIA,Registro Concedido,LEVERAGE COMPANHIA SECURITIZADORA,48.415.978/0001-40,LEVERAGE COMPANHIA SECURITIZADORA,48.415.978/0001-40,"32.000.000,0000",27/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
22008,4242,2632/2025,SRE/2630/2025,,Certificados de Recebíveis Imobiliários,PRIMARIA,Aguardando Bookbuilding,OPEA SECURITIZADORA S.A.,02.773.542/0001-22,XP INVESTIMENTOS CCTVM S.A.,02.332.886/0001-04,"330.000.000,0000",26/08/2025,OPD Aut Público em Geral ou Qualificado - com bookbuilding,True,False,True,
22001,4242,2627/2025,SRE/2625/2025,,Outros títulos de securitização,PRIMARIA,Aguardando Bookbuilding,OPEA SECURITIZADORA S.A.,02.773.542/0001-22,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"380.000.000,0000",26/08/2025,OPD Aut Profissional - com bookbuilding,False,False,True,
22002,4242,2626/2025,SRE/2624/2025,CVM/SRE/AUT/FII/PRI/2025/241,Cotas de FII,PRIMARIA,Registro Concedido,HCO CURITIBA I FUNDO DE INVESTIMENTO IMOBILIARIO DE RESPONSABILIDADE LIMITADA,62.236.181/0001-07,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22.610.500/0001-88,"30.000.000,0000",26/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,HCO CURITIBA I FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA
21702,4242,2387/2025,SRE/2385/2025,CVM/SRE/AUT/NOC/PRI/2025/133,Notas Comerciais,PRIMARIA,Oferta Encerrada,BPGM JARDIM BOTANICO EMPREENDIMENTOS E PARTICIPACOES SA,54.414.226/0001-68,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"23.000.000,0000",26/08/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True,
21972,4242,2625/2025,SRE/2623/2025,,Debêntures,PRIMARIA,Aguardando Bookbuilding,ITAUSA S.A.,61.532.644/0001-15,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"1.000.000.000,0000",26/08/2025,OPD Aut Profissional - com bookbuilding - EGEM ou EFRF,False,False,True,
21718,4242,2410/2025,SRE/2408/2025,CVM/SRE/AUT/DEB/PRI/2025/609,Debêntures,PRIMARIA,Oferta Encerrada,NOVA TRANSPORTADORA DO SUDESTE S.A. - NTS,04.992.714/0001-84,"UBS BB Corretora de Câmbio, Títulos e Valores Mobiliários S.A.",02.819.125/0001-73,"750.000.000,0000",26/08/2025,OPD Aut Profissional - com bookbuilding,False,True,True,
21992,4242,2624/2025,SRE/2622/2025,CVM/SRE/AUT/FDC/PRI/2025/1349,Cotas de FIDC,PRIMARIA,Registro Concedido,FUNDO DE GESTÃO DE ATIVOS DE CRÉDITO - FIDC RESPONSABILIDADE LIMITADA,47.085.610/0001-07,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,36.864.992/0001-42,"44.999.999,1800",26/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,FUNDO DE GESTÃO DE ATIVOS DE CRÉDITO - FIDC RESPONSABILIDADE LIMITADA
21999,4242,2623/2025,SRE/2621/2025,CVM/SRE/AUT/FII/PRI/2025/240,Cotas de FII,PRIMARIA,Registro Concedido,GUIMMAR FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA,60.220.343/0001-93,INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS,18.945.670/0001-46,"49.350.000,0000",26/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,GUIMMAR FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA
21996,4242,2622/2025,SRE/2620/2025,CVM/SRE/AUT/OTS/PRI/2025/174,Outros títulos de securitização,PRIMARIA,Registro Concedido,TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.,38.042.694/0001-00,BR PARTNERS BANCO DE INVESTIMENTO S.A.,13.220.493/0001-17,"990.000.000,0000",26/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
21997,4242,2621/2025,SRE/2619/2025,CVM/SRE/AUT/CRI/PRI/2025/478,Certificados de Recebíveis Imobiliários,PRIMARIA,Registro Concedido,OPEA SECURITIZADORA S.A.,02.773.542/0001-22,GLPG DTVM,28.650.236/0001-92,"160.000.000,0000",26/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
21995,4242,2620/2025,SRE/2618/2025,CVM/SRE/AUT/FDC/PRI/2025/1348,Cotas de FIDC,PRIMARIA,Registro Concedido,FLIP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS - RESPONSABILIDADE LIMITADA,60.354.694/0001-97,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,03.317.692/0001-94,"63.500.000,0000",26/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,FLIP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS - RESPONSABILIDADE LIMITADA
21949,4242,2619/2025,SRE/2617/2025,CVM/SRE/AUT/CRI/PRI/2025/477,Certificados de Recebíveis Imobiliários,PRIMARIA,Registro Concedido,OPEA SECURITIZADORA S.A.,02.773.542/0001-22,OPEA SECURITIZADORA S.A.,02.773.542/0001-22,"115.000.000,0000",26/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
21989,4242,2617/2025,SRE/2615/2025,CVM/SRE/AUT/FDC/PRI/2025/1347,Cotas de FIDC,PRIMARIA,Registro Concedido,BORDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,62.121.679/0001-24,PLANNER CORRETORA DE VALORES S.A.,00.806.535/0001-54,"30.000.000,0000",26/08/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,BORDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS
21988,4242,2616/2025,SRE/2614/2025,,Cotas de FII,PRIMARIA,Aguardando Bookbuilding,VINCI MOZAK RESIDENCIAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA,59.306.587/0001-04,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13.486.793/0001-42,"125.000.000,0000",25/08/2025,OPD Aut Público em Geral ou Qualificado - com bookbuilding,True,False,True,VINCI MOZAK RESIDENCIAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA
21987,4242,2615/2025,SRE/2613/2025,CVM/SRE/AUT/FDC/PRI/2025/1346,Cotas de FIDC,PRIMARIA,Registro Concedido,FUNDO DE INVESTIMENTO EM COTAS DE FI EM DIREITOS  CREDITORIOS SRM EXODUS - RESPONSABILIDADE LIMITADA,55.912.292/0001-20,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59.281.253/0001-23,"150.000.000,0000",25/08/2025,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,False,False,True,FUNDO DE INVESTIMENTO EM COTAS DE FI EM DIREITOS  CREDITORIOS SRM EXODUS - RESPONSABILIDADE LIMITADA
21986,4242,2614/2025,SRE/2612/2025,,Debêntures,PRIMARIA,Aguardando Bookbuilding,LOCALIZA  FLEET S.A.,02.286.479/0001-08,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"1.000.000.000,0000",25/08/2025,OPD Aut Profissional - com bookbuilding,True,False,True,
