idRequerimento,totalRegistros,numeroProtocolo,numeroProcesso,numeroRegistro,nomeValorMobiliario,tipoDeOferta,statusDaOferta,nomeEmissor,cnpjEmissor,nomeCoordenadorLider,cnpjCoordenadorLider,valorTotalEmReais,data,nomeTipoRequerimento,vasoComunicante,possuiBook,registroAutomatico
19222,4246,187/2025,SRE/0187/2025,CVM/SRE/AUT/DEB/PRI/2025/032,Debêntures,PRIMARIA,Oferta Encerrada,FSF TECNOLOGIA S.A.,05.680.391/0001-56,ARCHX CAPITAL,52.183.181/0001-32,"30.000.000,0000",22/01/2025,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
19337,4246,289/2025,SRE/0289/2025,CVM/SRE/AUT/DEB/PRI/2025/168,Debêntures,PRIMARIA,Oferta Encerrada,DELTA SUCROENERGIA S.A,13.537.735/0001-09,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"200.000.000,0000",21/01/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
18969,4246,4204/2024,SRE/4204/2024,CVM/SRE/AUT/DEB/PRI/2025/028;CVM/SRE/AUT/DEB/PRI/2025/029;CVM/SRE/AUT/DEB/PRI/2025/030,Debêntures,PRIMARIA,Oferta Encerrada,Manaus Ambiental S.A.,03.264.927/0001-27,BANCO NACIONAL DE DESENVOLVIMENTO ECONÔMICO E SOCIAL - BNDES,33.657.248/0001-89,"1.245.000.000,0000",16/01/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
19083,4246,085/2025,SRE/0085/2025,CVM/SRE/AUT/DEB/PRI/2025/027,Debêntures,PRIMARIA,Oferta Encerrada,ROTA DA BR 262 MG S.A.,58.489.142/0001-44,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"98.000.000,0000",16/01/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
18883,4246,4116/2024,SRE/4116/2024,CVM/SRE/AUT/DEB/PRI/2025/021;CVM/SRE/AUT/DEB/PRI/2025/022;CVM/SRE/AUT/DEB/PRI/2025/023;CVM/SRE/AUT/DEB/PRI/2025/024;CVM/SRE/AUT/DEB/PRI/2025/025;CVM/SRE/AUT/DEB/PRI/2025/026,Debêntures,PRIMARIA,Oferta Encerrada,EPR LITORAL PIONEIRO S.A.,51.137.031/0001-20,BANCO NACIONAL DE DESENVOLVIMENTO ECONÔMICO E SOCIAL - BNDES,33.657.248/0001-89,"5.550.900.000,0000",16/01/2025,OPD Aut Profissional - com bookbuilding,False,True,True
19109,4246,088/2025,SRE/0088/2025,CVM/SRE/AUT/DEB/PRI/2025/019;CVM/SRE/AUT/DEB/PRI/2025/020,Debêntures,PRIMARIA,Oferta Encerrada,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,00.389.481/0001-79,CAIXA ECONOMICA FEDERAL,00.360.305/0001-04,"500.000.000,0000",16/01/2025,OPD Aut Profissional - com bookbuilding,False,True,True
18851,4246,4094/2024,SRE/4094/2024,CVM/SRE/AUT/DEB/PRI/2025/018,Debêntures,PRIMARIA,Oferta Encerrada,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,07.859.971/0001-30,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"650.000.000,0000",16/01/2025,OPD Aut Profissional - com bookbuilding - EGEM ou EFRF,False,True,True
19076,4246,056/2025,SRE/0056/2025,CVM/SRE/AUT/DEB/PRI/2025/017,Debêntures,PRIMARIA,Oferta Encerrada,HIDROVIAS DO BRASIL S.A.,12.648.327/0001-53,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"400.000.000,0000",15/01/2025,OPD Aut Profissional - com bookbuilding,False,True,True
19137,4246,121/2025,SRE/0121/2025,CVM/SRE/AUT/DEB/PRI/2025/015;CVM/SRE/AUT/DEB/PRI/2025/016,Debêntures,PRIMARIA,Registro Concedido,SPE DOURADOS II ENERGIA S/A,53.732.390/0001-50,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,03.751.794/0001-13,"146.667.000,0000",15/01/2025,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
19001,4246,008/2025,SRE/0008/2025,CVM/SRE/AUT/DEB/PRI/2025/014,Debêntures,PRIMARIA,Oferta Encerrada,FS INFRAESTRUTURA S.A.,47.435.681/0001-84,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"350.000.000,0000",14/01/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
19129,4246,106/2025,SRE/0106/2025,CVM/SRE/AUT/DEB/PRI/2025/013,Debêntures,PRIMARIA,Oferta Encerrada,FOZ DO RIO CLARO ENERGIA S.A.,07.823.262/0001-03,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"560.000.000,0000",14/01/2025,OPD Aut Profissional - sem bookbuilding,False,False,True
19123,4246,104/2025,SRE/0104/2025,CVM/SRE/AUT/DEB/PRI/2025/011;CVM/SRE/AUT/DEB/PRI/2025/012,Debêntures,PRIMARIA,Oferta Encerrada,AGUAS DO PIAUI SPE S.A.,58.425.324/0001-51,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"650.000.000,0000",14/01/2025,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
18848,4246,4089/2024,SRE/4089/2024,CVM/SRE/AUT/DEB/PRI/2025/010,Debêntures,PRIMARIA,Oferta Encerrada,TRANSNORTE ENERGIA S.A.,14.683.671/0001-09,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"700.000.000,0000",13/01/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
19103,4246,080/2025,SRE/0080/2025,CVM/SRE/AUT/DEB/PRI/2025/008;CVM/SRE/AUT/DEB/PRI/2025/009,Debêntures,PRIMARIA,Oferta Encerrada,CBV – CENTRO BRASILEIRO DA VISÃO S.A.,06.160.688/0001-53,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"450.000.000,0000",10/01/2025,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
19044,4246,035/2025,SRE/0035/2025,CVM/SRE/AUT/DEB/PRI/2025/007,Debêntures,PRIMARIA,Oferta Encerrada,ATLAS BRASIL ENERGIA HOLDING 4 S.A,49.381.686/0001-05,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"500.000.000,0000",09/01/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
18947,4246,4194/2024,SRE/4194/2024,CVM/SRE/AUT/DEB/PRI/2025/005;CVM/SRE/AUT/DEB/PRI/2025/006,Debêntures,PRIMARIA,Oferta Encerrada,COPA ENERGIA DISTRIBUIDORA DE GÁS S.A.,03.237.583/0001-67,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"1.380.000.000,0000",09/01/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
19020,4246,010/2025,SRE/0010/2025,CVM/SRE/AUT/DEB/PRI/2025/004,Debêntures,PRIMARIA,Oferta Encerrada,COMPANHIA PARANAENSE DE GÁS – COMPAGAS,00.535.681/0001-92,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"410.000.000,0000",09/01/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
18972,4246,4223/2024,SRE/4223/2024,CVM/SRE/AUT/DEB/PRI/2025/003,Debêntures,PRIMARIA,Oferta Encerrada,"B3 S.A. - BRASIL, BOLSA, BALCÃO",09.346.601/0001-25,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"1.700.000.000,0000",08/01/2025,OPD Aut Profissional - com bookbuilding - EGEM ou EFRF,False,True,True
19035,4246,043/2025,SRE/0043/2025,CVM/SRE/AUT/DEB/PRI/2025/002,Debêntures,PRIMARIA,Oferta Encerrada,ATIAIA ENERGIA S A,06.015.859/0001-50,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"200.000.000,0000",07/01/2025,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
18810,4246,4046/2024,SRE/4046/2024,CVM/SRE/AUT/DEB/PRI/2025/001,Debêntures,PRIMARIA,Oferta Encerrada,AMERICAN TOWER DO BRASIL - CESSAO DE INFRAESTRUTURAS S.A.,04.052.108/0001-89,BANCO CITIBANK SA,33.479.023/0001-80,"1.400.000.000,0000",07/01/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
18748,4246,3987/2024,SRE/3987/2024,CVM/SRE/AUT/DEB/PRI/2024/978,Debêntures,PRIMARIA,Oferta Encerrada,ENEVA S.A.,04.423.567/0001-21,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"838.074.000,0000",30/12/2024,OPD Aut Profissional - com bookbuilding - EGEM ou EFRF,True,True,True
18912,4246,4146/2024,SRE/4146/2024,CVM/SRE/AUT/DEB/PRI/2024/977,Debêntures,PRIMARIA,Oferta Encerrada,ACUCAREIRA QUATA S/A,60.855.574/0001-73,"UBS BRASIL CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.",02.819.125/0001-73,"400.000.000,0000",27/12/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
18873,4246,4110/2024,SRE/4110/2024,CVM/SRE/AUT/DEB/PRI/2024/976,Debêntures,PRIMARIA,Oferta Encerrada,OAK HOLDING S.A.,37.863.454/0001-04,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"100.000.000,0000",27/12/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
18985,4246,4218/2024,SRE/4218/2024,CVM/SRE/AUT/DEB/PRI/2024/975,Debêntures,PRIMARIA,Oferta Encerrada,VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,"30.000.000,0000",27/12/2024,OPD Aut Profissional - sem bookbuilding,False,False,True
18862,4246,4101/2024,SRE/4101/2024,CVM/SRE/AUT/DEB/PRI/2024/974,Debêntures,PRIMARIA,Oferta Encerrada,SELF IT ACADEMIAS HOLDING S.A.,22.902.694/0001-95,ATIVA INVESTIMENTOS S.A. C.T.C.V.,33.775.974/0001-04,"100.000.000,0000",27/12/2024,OPD Aut Profissional - com bookbuilding,False,True,True
18955,4246,4202/2024,SRE/4202/2024,CVM/SRE/AUT/DEB/PRI/2024/973,Debêntures,PRIMARIA,Oferta Encerrada,TRAVESSIA SECURITIZADORA S.A.,26.609.050/0001-64,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13.673.855/0001-25,"262.223.079,0000",26/12/2024,OPD Aut Profissional - sem bookbuilding,False,False,True
18809,4246,4197/2024,SRE/4197/2024,CVM/SRE/AUT/DEB/PRI/2024/972,Debêntures,PRIMARIA,Oferta Encerrada,COMPANHIA SECURITIZADORA KANASTRA,48.238.484/0001-38,BANCO VOTORANTIM S.A.,59.588.111/0001-03,"625.000.000,0000",26/12/2024,OPD Aut Profissional - sem bookbuilding,False,False,True
18742,4246,3979/2024,SRE/3979/2024,CVM/SRE/AUT/DEB/PRI/2024/971,Debêntures,PRIMARIA,Oferta Encerrada,COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG,22.261.473/0001-85,BANCO VOTORANTIM S.A.,59.588.111/0001-03,"200.000.000,0000",26/12/2024,OPD Aut Profissional - com bookbuilding,False,True,True
18839,4246,4097/2024,SRE/4097/2024,CVM/SRE/AUT/DEB/PRI/2024/970,Debêntures,PRIMARIA,Oferta Encerrada,VIADUTO SOLUCOES LOGISTICAS S.A.,72.860.067/0001-07,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"250.000.000,0000",26/12/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
18827,4246,4095/2024,SRE/4095/2024,CVM/SRE/AUT/DEB/PRI/2024/969,Debêntures,PRIMARIA,Oferta Encerrada,LOCALIZA RENT A CAR SA,16.670.085/0001-55,XP INVESTIMENTOS CCTVM S.A.,02.332.886/0001-04,"700.000.000,0000",26/12/2024,OPD Aut Profissional - com bookbuilding,False,True,True
18701,4246,3951/2024,SRE/3951/2024,CVM/SRE/AUT/DEB/PRI/2024/968,Debêntures,PRIMARIA,Oferta Encerrada,Açucareira Quatá S.A.,60.855.574/0001-73,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"500.000.000,0000",26/12/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
18830,4246,4071/2024,SRE/4071/2024,CVM/SRE/AUT/DEB/PRI/2024/965;CVM/SRE/AUT/DEB/PRI/2024/966;CVM/SRE/AUT/DEB/PRI/2024/967,Debêntures,PRIMARIA,Oferta Encerrada,TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.,38.042.694/0001-00,"UBS BRASIL CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.",02.819.125/0001-73,"1.000.000.000,0000",26/12/2024,OPD Aut Profissional - com bookbuilding,False,True,True
18618,4246,3877/2024,SRE/3877/2024,CVM/SRE/AUT/DEB/PRI/2024/964,Debêntures,PRIMARIA,Oferta Encerrada,NOVA TRANSPORTADORA DO SUDESTE S.A. - NTS,04.992.714/0001-84,BANCO BNP PARIBAS BRASIL S/A,01.522.368/0001-82,"1.750.000.000,0000",26/12/2024,OPD Aut Profissional - com bookbuilding,False,True,True
18932,4246,4179/2024,SRE/4179/2024,CVM/SRE/AUT/DEB/PRI/2024/963,Debêntures,PRIMARIA,Oferta Encerrada,COMPANHIA SECURITIZADORA KANASTRA,48.238.484/0001-38,BANCO VOTORANTIM S.A.,59.588.111/0001-03,"24.000.000,0000",24/12/2024,OPD Aut Profissional - sem bookbuilding,False,False,True
18936,4246,4178/2024,SRE/4178/2024,CVM/SRE/AUT/DEB/PRI/2024/961;CVM/SRE/AUT/DEB/PRI/2024/962,Debêntures,PRIMARIA,Oferta Encerrada,VIRGO COMPANHIA DE SECURITIZAÇÃO,08.769.451/0001-08,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13.673.855/0001-25,"210.000.000,0000",24/12/2024,OPD Aut Profissional - sem bookbuilding,False,False,True
18902,4246,4173/2024,SRE/4173/2024,CVM/SRE/AUT/DEB/PRI/2024/959;CVM/SRE/AUT/DEB/PRI/2024/960,Debêntures,PRIMARIA,Oferta Encerrada,MULTIPLIKE SECURITIZADORA S/A,14.955.141/0001-72,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,03.751.794/0001-13,"416.000.000,0000",24/12/2024,OPD Aut Profissional - sem bookbuilding,False,False,True
18262,4246,3583/2024,SRE/3583/2024,CVM/SRE/AUT/DEB/PRI/2024/958,Debêntures,PRIMARIA,Oferta Encerrada,CERRADINHO BIOENERGIA S.A.,08.322.396/0001-03,XP INVESTIMENTOS CCTVM S.A.,02.332.886/0001-04,"600.000.000,0000",24/12/2024,OPD Aut Público em Geral ou Qualificado - com bookbuilding,False,True,True
18921,4246,4167/2024,SRE/4167/2024,CVM/SRE/AUT/DEB/PRI/2024/957,Debêntures,PRIMARIA,Oferta Encerrada,CELESTE ENERGIA SOLAR PEDRA PRETA MT 002 SPE S/A,56.226.717/0001-00,EXES SERVICOS FINANCEIROS LTDA,55.108.951/0001-70,"115.000.000,0000",23/12/2024,OPD Aut Profissional - sem bookbuilding,False,False,True
18847,4246,4090/2024,SRE/4090/2024,CVM/SRE/AUT/DEB/PRI/2024/956,Debêntures,PRIMARIA,Oferta Encerrada,EST ENERGIA S.A.,31.254.315/0001-99,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"500.000.000,0000",23/12/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
18726,4246,3985/2024,SRE/3985/2024,CVM/SRE/AUT/DEB/PRI/2024/955,Debêntures,PRIMARIA,Oferta Encerrada,LOCALIZA  FLEET S.A.,02.286.479/0001-08,"UBS BRASIL CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.",02.819.125/0001-73,"1.000.000.000,0000",23/12/2024,OPD Aut Profissional - com bookbuilding,False,True,True
18822,4246,4088/2024,SRE/4088/2024,CVM/SRE/AUT/DEB/PRI/2024/954,Debêntures,PRIMARIA,Oferta Encerrada,GRUPO FARTURA DE HORTIFRUT S.A.,04.972.092/0001-22,CAIXA ECONOMICA FEDERAL,00.360.305/0001-04,"340.000.000,0000",23/12/2024,OPD Aut Profissional - com bookbuilding,False,True,True
18824,4246,4066/2024,SRE/4066/2024,CVM/SRE/AUT/DEB/PRI/2024/953,Debêntures,PRIMARIA,Oferta Encerrada,J&F INVESTIMENTOS S.A.,00.350.763/0001-62,XP INVESTIMENTOS CCTVM S.A.,02.332.886/0001-04,"1.000.000.000,0000",23/12/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
18656,4246,3900/2024,SRE/3900/2024,CVM/SRE/AUT/DEB/PRI/2024/951;CVM/SRE/AUT/DEB/PRI/2024/952,Debêntures,PRIMARIA,Oferta Encerrada,ENERGISA RONDÔNIA - DISTRIBUIDORA DE ENERGIA S.A.,05.914.650/0001-66,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"400.000.000,0000",23/12/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,True,True,True
18897,4246,4140/2024,SRE/4140/2024,CVM/SRE/AUT/DEB/PRI/2024/950,Debêntures,PRIMARIA,Oferta Encerrada,FRAS-LE SA,88.610.126/0001-29,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"750.000.000,0000",20/12/2024,OPD Aut Profissional - sem bookbuilding,False,False,True
18478,4246,3775/2024,SRE/3775/2024,CVM/SRE/AUT/DEB/PRI/2024/949,Debêntures,PRIMARIA,Oferta Encerrada,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.,02.302.100/0001-06,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"800.000.000,0000",20/12/2024,OPD Aut Profissional - com bookbuilding,False,True,True
18479,4246,3776/2024,SRE/3776/2024,CVM/SRE/AUT/DEB/PRI/2024/948,Debêntures,PRIMARIA,Oferta Encerrada,EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.,28.152.650/0001-71,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"500.000.000,0000",20/12/2024,OPD Aut Profissional - com bookbuilding,False,True,True
18404,4246,3700/2024,SRE/3700/2024,CVM/SRE/AUT/DEB/PRI/2024/946;CVM/SRE/AUT/DEB/PRI/2024/947,Debêntures,PRIMARIA,Oferta Encerrada,MOVIDA PARTICIPAÇÕES S.A.,21.314.559/0001-66,"UBS BRASIL CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.",02.819.125/0001-73,"1.000.000.000,0000",20/12/2024,OPD Aut Profissional - com bookbuilding,False,True,True
18806,4246,4062/2024,SRE/4062/2024,CVM/SRE/AUT/DEB/PRI/2024/945,Debêntures,PRIMARIA,Oferta Encerrada,"VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.",20.512.706/0001-40,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"1.000.000.000,0000",20/12/2024,OPD Aut Profissional - com bookbuilding,False,True,True
18766,4246,4011/2024,SRE/4011/2024,CVM/SRE/AUT/DEB/PRI/2024/944,Debêntures,PRIMARIA,Oferta Encerrada,COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS,61.856.571/0001-17,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"600.000.000,0000",20/12/2024,OPD Aut Profissional - com bookbuilding,True,True,True
18704,4246,3960/2024,SRE/3960/2024,CVM/SRE/AUT/DEB/PRI/2024/943,Debêntures,PRIMARIA,Oferta Encerrada,CIELO S.A. - INSTITUICAO DE PAGAMENTO,01.027.058/0001-91,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"4.500.000.000,0000",20/12/2024,OPD Aut Profissional - com bookbuilding,False,True,True
18866,4246,4120/2024,SRE/4120/2024,CVM/SRE/AUT/DEB/PRI/2024/941;CVM/SRE/AUT/DEB/PRI/2024/942,Debêntures,PRIMARIA,Oferta Encerrada,SOLUZ PARTICIPACOES S.A,57.633.782/0001-13,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,03.751.794/0001-13,"40.000.000,0000",20/12/2024,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
18773,4246,4014/2024,SRE/4014/2024,CVM/SRE/AUT/DEB/PRI/2024/940,Debêntures,PRIMARIA,Oferta Encerrada,TERP GLBL BRASIL I PARTICIPACOES S.A.,21.748.188/0001-20,"UBS BRASIL CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.",02.819.125/0001-73,"800.000.000,0000",19/12/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
18663,4246,3908/2024,SRE/3908/2024,CVM/SRE/AUT/DEB/PRI/2024/939,Debêntures,PRIMARIA,Oferta Encerrada,ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.,15.413.826/0001-50,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"190.000.000,0000",19/12/2024,OPD Aut Profissional - com bookbuilding,True,True,True
18666,4246,3910/2024,SRE/3910/2024,CVM/SRE/AUT/DEB/PRI/2024/938,Debêntures,PRIMARIA,Oferta Encerrada,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A,19.527.639/0001-58,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"190.000.000,0000",19/12/2024,OPD Aut Profissional - com bookbuilding,True,True,True
18489,4246,3770/2024,SRE/3770/2024,CVM/SRE/AUT/DEB/PRI/2024/937,Debêntures,PRIMARIA,Oferta Encerrada,OZN HEALTH SPE S.A,18.080.368/0001-72,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"420.000.000,0000",19/12/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
18655,4246,3914/2024,SRE/3914/2024,CVM/SRE/AUT/DEB/PRI/2024/936,Debêntures,PRIMARIA,Oferta Encerrada,QUANTUM PARTICIPAÇÕES S.A.,28.367.479/0001-18,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"455.000.000,0000",19/12/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
18708,4246,3957/2024,SRE/3957/2024,CVM/SRE/AUT/DEB/PRI/2024/934;CVM/SRE/AUT/DEB/PRI/2024/935,Debêntures,PRIMARIA,Oferta Encerrada,SER EDUCACIONAL S.A.,04.986.320/0001-13,CAIXA ECONOMICA FEDERAL,00.360.305/0001-04,"150.000.000,0000",19/12/2024,OPD Aut Profissional - com bookbuilding,False,True,True
18623,4246,3876/2024,SRE/3876/2024,CVM/SRE/AUT/DEB/PRI/2024/933,Debêntures,PRIMARIA,Oferta Encerrada,COMPANHIA DE ELETRICIDADE DO AMAPA CEA,05.965.546/0001-09,XP INVESTIMENTOS CCTVM S.A.,02.332.886/0001-04,"250.000.000,0000",19/12/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
18604,4246,3875/2024,SRE/3875/2024,CVM/SRE/AUT/DEB/PRI/2024/932,Debêntures,PRIMARIA,Oferta Encerrada,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,04.895.728/0001-80,XP INVESTIMENTOS CCTVM S.A.,02.332.886/0001-04,"1.475.000.000,0000",19/12/2024,OPD Aut Profissional - com bookbuilding,False,True,True
18769,4246,4009/2024,SRE/4009/2024,CVM/SRE/AUT/DEB/PRI/2024/924,Debêntures,PRIMARIA,Oferta Encerrada,CIA ENERGÉTICA DE PERNAMBUCO - CELPE,10.835.932/0001-08,BANCO BNP PARIBAS BRASIL S/A,01.522.368/0001-82,"700.000.000,0000",18/12/2024,OPD Aut Profissional - com bookbuilding,False,True,True
18356,4246,3662/2024,SRE/3662/2024,CVM/SRE/AUT/DEB/PRI/2024/922;CVM/SRE/AUT/DEB/PRI/2024/923,Debêntures,PRIMARIA,Oferta Encerrada,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",27.093.558/0001-15,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"500.000.000,0000",18/12/2024,OPD Aut Profissional - com bookbuilding,True,True,True
18482,4246,3773/2024,SRE/3773/2024,CVM/SRE/AUT/DEB/PRI/2024/921,Debêntures,PRIMARIA,Oferta Encerrada,CHINA THREE GORGES BRASIL ENERGIA S.A.,19.014.221/0001-47,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"1.450.000.000,0000",18/12/2024,OPD Aut Profissional - com bookbuilding,False,True,True
18659,4246,3904/2024,SRE/3904/2024,CVM/SRE/AUT/DEB/PRI/2024/920,Debêntures,PRIMARIA,Oferta Encerrada,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,04.065.033/0001-70,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"140.000.000,0000",17/12/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,True,True,True
18661,4246,3909/2024,SRE/3909/2024,CVM/SRE/AUT/DEB/PRI/2024/917;CVM/SRE/AUT/DEB/PRI/2024/918;CVM/SRE/AUT/DEB/PRI/2024/919,Debêntures,PRIMARIA,Oferta Encerrada,ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A,03.467.321/0001-99,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"1.180.000.000,0000",17/12/2024,OPD Aut Profissional - com bookbuilding,True,True,True
18751,4246,3998/2024,SRE/3998/2024,CVM/SRE/AUT/DEB/PRI/2024/916,Debêntures,PRIMARIA,Oferta Encerrada,SAN LUCCA PARTICIPACOES S.A,57.296.772/0001-30,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"847.081.000,0000",17/12/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
18745,4246,3981/2024,SRE/3981/2024,CVM/SRE/AUT/DEB/PRI/2024/915,Debêntures,PRIMARIA,Oferta Encerrada,"ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.",60.537.263/0001-66,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"150.000.000,0000",17/12/2024,OPD Aut Profissional - com bookbuilding,False,True,True
18676,4246,3933/2024,SRE/3933/2024,CVM/SRE/AUT/DEB/PRI/2024/914,Debêntures,PRIMARIA,Oferta Encerrada,MARGEM COMPANHIA DE MINERACAO,06.635.659/0001-09,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"250.000.000,0000",17/12/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
18251,4246,3564/2024,SRE/3564/2024,CVM/SRE/AUT/DEB/PRI/2024/913,Debêntures,PRIMARIA,Oferta Encerrada,OCEANPACT SERVIÇOS MARÍTIMOS S.A.,09.114.805/0001-30,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"500.000.000,0000",17/12/2024,OPD Aut Profissional - com bookbuilding,False,True,True
